action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,ligand_efficiency.bei,ligand_efficiency.le,ligand_efficiency.lle,ligand_efficiency.sei,ligand_efficiency
,,344684,[],CHEMBL679946,Concentration required to inhibit phosphorylation of isolated human epidermal growth factor tyrosine kinase receptor by 50%,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,,,CHEMBL1127568,J Med Chem,1994,CHEMBL69585,,CHEMBL69585,,0,http://www.openphacts.org/units/Nanomolar,117728,>,1,1,>,,IC50,nM,,20000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,20.0,,,,,
,,345343,[],CHEMBL677206,Inhibition of epidermal growth factor receptor (EGFr),B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccccc1)[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@@H](NC(=O)C(F)(F)F)C(=O)NCc2ccccc2)[nH]c2ccccc12)NC(=O)C(F)(F)F,,,CHEMBL1129933,J Med Chem,1997,CHEMBL336410,,CHEMBL336410,5.16,0,http://www.openphacts.org/units/Nanomolar,259294,=,1,1,=,,IC50,nM,,7000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,7.0,5.52,,,,
,,346047,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCCc1c(SSc2c(CCCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,CHEMBL419280,,CHEMBL419280,,0,http://www.openphacts.org/units/Nanomolar,146857,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,346388,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,,,CHEMBL1145020,J Med Chem,2003,CHEMBL113996,,CHEMBL113996,4.87,0,http://www.openphacts.org/units/Nanomolar,308370,=,1,1,=,,IC50,nM,,13570.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,13.57,9.81,0.19,0.39,4.89,
,,347377,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CC1C(=S)N(C)c2ccccc21,,,CHEMBL1127050,J Med Chem,1993,CHEMBL80001,,CHEMBL80001,,0,http://www.openphacts.org/units/Nanomolar,146845,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,347654,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1145020,J Med Chem,2003,CHEMBL607707,PELITINIB,CHEMBL607707,7.10,1,http://www.openphacts.org/units/Nanomolar,308351,=,1,1,=,,IC50,nM,,80.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.08,15.17,0.29,2.00,7.86,
,,347659,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,,,CHEMBL1145020,J Med Chem,2003,CHEMBL325156,,CHEMBL325156,5.32,0,http://www.openphacts.org/units/Nanomolar,308367,=,1,1,=,,IC50,nM,,4840.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,4.84,10.72,0.21,-0.56,5.89,
,,348082,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,Brc1cccc(Nc2ncnc3cc(NCCCCN4CCOCC4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL126384,,CHEMBL126384,8.27,0,http://www.openphacts.org/units/Nanomolar,243813,=,1,1,=,,IC50,nM,,5.4,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,5.4,18.08,0.39,4.21,10.99,
,,348083,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL129509,,CHEMBL129509,8.03,0,http://www.openphacts.org/units/Nanomolar,243820,=,1,1,=,,IC50,nM,,9.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,9.3,21.22,0.39,4.82,10.68,
,,348688,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1C(=S)C(CCCC(=O)O)c2ccccc21,,,CHEMBL1127050,J Med Chem,1993,CHEMBL83390,,CHEMBL83390,,0,http://www.openphacts.org/units/Nanomolar,146869,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,348689,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCCC1C(=S)N(C)c2ccccc21,,,CHEMBL1127050,J Med Chem,1993,CHEMBL84512,,CHEMBL84512,,0,http://www.openphacts.org/units/Nanomolar,146867,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,350016,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCc1c(SSc2c(CCC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,CHEMBL314029,,CHEMBL314029,,0,http://www.openphacts.org/units/Nanomolar,146864,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,350018,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)OC)[nH]c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,CHEMBL420400,,CHEMBL420400,,0,http://www.openphacts.org/units/Nanomolar,146858,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,351746,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,CHEMBL114593,,CHEMBL114593,6.02,0,http://www.openphacts.org/units/Nanomolar,308352,=,1,1,=,,IC50,nM,,960.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.96,13.82,0.29,1.82,6.91,
,,352154,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL126137,,CHEMBL126137,7.40,0,http://www.openphacts.org/units/Nanomolar,243828,=,1,1,=,,IC50,nM,,40.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,40.0,18.43,0.40,3.87,12.94,
,,352155,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL128987,,CHEMBL128987,8.49,0,http://www.openphacts.org/units/Nanomolar,243815,=,1,1,=,,IC50,nM,,3.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.2,19.79,0.43,5.21,11.30,
,,352156,[],CHEMBL673451,Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL128987,,CHEMBL128987,7.44,0,http://www.openphacts.org/units/Nanomolar,243815,=,1,1,=,,IC50,nM,,36.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,36.0,17.34,0.38,4.16,9.90,
,,352157,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL435993,,CHEMBL435993,8.04,0,http://www.openphacts.org/units/Nanomolar,243810,=,1,1,=,,IC50,nM,,9.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,9.2,17.96,0.39,5.81,7.55,
,,352158,[],CHEMBL677386,Inhibition of epidermal growth factor receptor (EGFR) from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL340898,,CHEMBL340898,8.46,0,http://www.openphacts.org/units/Nanomolar,243827,=,1,1,=,,IC50,nM,,3.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.5,23.53,0.43,4.68,10.50,
,,352160,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Nc2ncnc3cc(NCCCCN(C)C)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL338215,,CHEMBL338215,8.27,0,http://www.openphacts.org/units/Nanomolar,243821,=,1,1,=,,IC50,nM,,5.4,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,5.4,23.59,0.43,4.44,12.53,
,,352831,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,CN1C(=S)C(CCC(=O)O)c2ccccc21,,,CHEMBL1127050,J Med Chem,1993,CHEMBL309765,,CHEMBL309765,5.17,0,http://www.openphacts.org/units/Nanomolar,146846,=,1,1,=,,IC50,nM,,6700.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,6.7,,,,,
,,352832,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCC1C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,CHEMBL309716,,CHEMBL309716,,0,http://www.openphacts.org/units/Nanomolar,146872,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,352834,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)Cc1c(Sc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,CHEMBL311811,,CHEMBL311811,,0,http://www.openphacts.org/units/Nanomolar,146850,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,353187,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(NC(=O)/C=C/CN(C)C)cc2c(Nc3cccc(Br)c3)c(C#N)cnc12,,,CHEMBL1145020,J Med Chem,2003,CHEMBL116857,,CHEMBL116857,5.54,0,http://www.openphacts.org/units/Nanomolar,308384,=,1,1,=,,IC50,nM,,2880.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.88,11.53,0.24,0.86,6.14,
,,353631,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL340484,,CHEMBL340484,8.31,0,http://www.openphacts.org/units/Nanomolar,243811,=,1,1,=,,IC50,nM,,4.9,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,4.9,18.21,0.39,4.73,12.01,
,,353632,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,OCCN(CCO)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL127058,,CHEMBL127058,8.92,0,http://www.openphacts.org/units/Nanomolar,243809,=,1,1,=,,IC50,nM,,1.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.2,19.34,0.42,6.30,8.38,
,,353633,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL128467,,CHEMBL128467,8.85,0,http://www.openphacts.org/units/Nanomolar,243823,=,1,1,=,,IC50,nM,,1.4,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.4,20.87,0.48,6.02,7.56,
,,353634,[],CHEMBL673451,Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL128467,,CHEMBL128467,,0,http://www.openphacts.org/units/Nanomolar,243823,>,1,1,>,,IC50,nM,,1000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1000.0,,,,,
,,354789,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,,,CHEMBL1145020,J Med Chem,2003,CHEMBL326280,,CHEMBL326280,6.10,0,http://www.openphacts.org/units/Nanomolar,308357,=,1,1,=,,IC50,nM,,790.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.79,13.11,0.28,1.89,6.34,
,,354794,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C=C(CN(C)C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,,,CHEMBL1145020,J Med Chem,2003,CHEMBL117326,,CHEMBL117326,6.25,0,http://www.openphacts.org/units/Nanomolar,308377,=,1,1,=,,IC50,nM,,560.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.56,13.36,0.26,1.15,6.92,
,,355097,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL340700,,CHEMBL340700,8.49,0,http://www.openphacts.org/units/Nanomolar,243836,=,1,1,=,,IC50,nM,,3.2,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.2,21.01,0.46,6.17,9.00,
,,355098,[],CHEMBL677386,Inhibition of epidermal growth factor receptor (EGFR) from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL338114,,CHEMBL338114,9.04,0,http://www.openphacts.org/units/Nanomolar,243807,=,1,1,=,,IC50,nM,,0.91,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.91,22.04,0.47,5.13,9.89,
,,355813,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCCC1C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,CHEMBL312402,,CHEMBL312402,,0,http://www.openphacts.org/units/Nanomolar,146868,>,1,1,>,,IC50,nM,,100000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,100.0,,,,,
,,356555,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL341319,,CHEMBL341319,8.59,0,http://www.openphacts.org/units/Nanomolar,243800,=,1,1,=,,IC50,nM,,2.6,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,2.6,22.94,0.51,5.63,11.57,
,,356556,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL340508,,CHEMBL340508,8.15,0,http://www.openphacts.org/units/Nanomolar,243808,=,1,1,=,,IC50,nM,,7.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,7.1,24.61,0.56,5.33,9.18,
,,357623,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,CHEMBL115440,,CHEMBL115440,6.03,0,http://www.openphacts.org/units/Nanomolar,308354,=,1,1,=,,IC50,nM,,930.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.93,12.58,0.27,1.81,6.27,
,,357628,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,,,CHEMBL1145020,J Med Chem,2003,CHEMBL29197,,CHEMBL29197,7.16,0,http://www.openphacts.org/units/Nanomolar,308376,=,1,1,=,,IC50,nM,,70.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.07,19.86,0.44,3.00,12.72,
,,358710,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCCC1C(S)=Nc2ccccc21,,,CHEMBL1127050,J Med Chem,1993,CHEMBL84513,,CHEMBL84513,5.17,0,http://www.openphacts.org/units/Nanomolar,146870,=,1,1,=,,IC50,nM,,6700.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,6.7,,,,,
,,358711,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2[nH]c(SSc3[nH]c4ccc(C)cc4c3CCC(=O)O)c(CCC(=O)O)c2c1,,,CHEMBL1127050,J Med Chem,1993,CHEMBL83559,,CHEMBL83559,5.08,0,http://www.openphacts.org/units/Nanomolar,146863,=,1,1,=,,IC50,nM,,8400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,8.4,,,,,
,,358713,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O)CCCc1c(SSc2[nH]c3ccccc3c2CCCC(=O)O)[nH]c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,CHEMBL79531,,CHEMBL79531,4.75,0,http://www.openphacts.org/units/Nanomolar,146860,=,1,1,=,,IC50,nM,,18000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,18.0,,,,,
,,359002,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,CHEMBL1145020,J Med Chem,2003,CHEMBL285063,,CHEMBL285063,8.70,1,http://www.openphacts.org/units/Nanomolar,308374,=,1,1,=,,IC50,nM,,2.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.002,23.56,0.52,4.44,13.00,
,,359320,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL127041,,CHEMBL127041,9.62,0,http://www.openphacts.org/units/Nanomolar,243799,=,1,1,=,,IC50,nM,,0.24,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.24,26.71,0.60,6.68,11.60,
,,360083,[],CHEMBL674029,Inhibition of EGF-stimulated EGFR tyrosine kinase activity using plasma membrane vesicles shed from cultured human A431 carcinoma cells,F,,,BAO_0000190,BAO_0000219,cell-based format,COC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)OC)[nH]c2ccccc12,,,CHEMBL1127050,J Med Chem,1993,CHEMBL79808,,CHEMBL79808,4.68,0,http://www.openphacts.org/units/Nanomolar,146874,=,1,1,=,,IC50,nM,,21000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,21.0,,,,,
,,360394,[],CHEMBL680028,Inhibition of autophosphorylation of cytoplasmic domain of epidermal growth factor receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,,,CHEMBL1145020,J Med Chem,2003,CHEMBL116012,,CHEMBL116012,4.99,0,http://www.openphacts.org/units/Nanomolar,308385,=,1,1,=,,IC50,nM,,10320.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,10.32,9.30,0.19,0.15,5.01,
,,360720,[],CHEMBL677386,Inhibition of epidermal growth factor receptor (EGFR) from human A431 carcinoma cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Brc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL126791,,CHEMBL126791,9.29,0,http://www.openphacts.org/units/Nanomolar,243798,=,1,1,=,,IC50,nM,,0.51,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.51,21.90,0.47,5.06,11.54,
,,360722,[],CHEMBL677387,Inhibition of phosphorylation of polyglutamic acid/tyrosine random copolymer by epidermal growth factor receptor.,B,,,BAO_0000190,BAO_0000357,single protein format,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL54400,,CHEMBL54400,9.89,1,http://www.openphacts.org/units/Nanomolar,243802,=,1,1,=,,IC50,nM,,0.13,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.13,29.94,0.68,6.32,15.76,
,,360723,[],CHEMBL673451,Inhibition of epidermal growth factor receptor (EGFR) autophosphorylation in A431 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,,,CHEMBL1130246,J Med Chem,1997,CHEMBL54400,,CHEMBL54400,7.80,1,http://www.openphacts.org/units/Nanomolar,243802,=,1,1,=,,IC50,nM,,16.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,16.0,23.61,0.53,4.23,12.43,
